accuracy,loss,val_accuracy,val_loss,learning_rate
0.5915573835372925,0.6590317487716675,0.7550403475761414,0.584132730960846,0.0010000000474974513
0.8275464773178101,0.4165520668029785,0.8245967626571655,0.4066343307495117,0.0010000000474974513
0.9226336479187012,0.21918286383152008,0.8165322542190552,0.42822572588920593,0.0010000000474974513
0.9576429724693298,0.13214856386184692,0.8266128897666931,0.4989508092403412,0.0010000000474974513
0.9850165843963623,0.05342281982302666,0.8256048560142517,0.6196523904800415,0.0005000000237487257
0.9939489960670471,0.025907082483172417,0.8155242204666138,0.849591076374054,0.0005000000237487257
